Access with index still possible using iloc => 35;s.iloc[0];python
Access with index still possible using iloc => 319;s.iloc[-1];python
Multiple selecting possible => GER 81 and JPN 127;"s.[""GER"",""JPN""]";python
Multiple selecting with index using iloc possible => CAN 35 and USA 319;s.iloc[0,-1];python
"Multiple selecting with "":"" - upper element is included => CAN 35, FRA 63, GER 81";"s.[""CAN"":""GER""]";python
Add 10 for the every element in the series => ([45,73,91,71,137,75,329]);s + 10;python
Using boolean operation to output every element => GER 81, JPN 127, USA 319;s[s > 70];python
Using boolean operation to output countries > mean => JPN 127, USA 319;s[s > s.mean()];python
~ for not, | for or, & for and;logical operator which can be used;python
Changing the value of a series element => CAN 40;"s[""CAN""] = 40";python
Changing the value of the last element => USA 500;s.iloc[-1] = 500;python
Changing the value with a specific operation => CAN,FRA,ITA,UK are changed to 99;s[s < 70] = 99;python
Define a series with NaN values;s = pd.Series([1,np.nan,7];python
Check for NaN values in the series => False,True,False;d.isnull();python
Check for NOT NaN values in the series => True,False,True;s.notnull();python
Sum of not NaN values in the series => 2;s.notnull().sum();python
Sum of NaN values in the series => 1;s.isnull().sum();python
Outputs all entries which are not NaN;s.[s.notnull()];python
Delete all entries with NaN;s.dropna();python
Replace the NaN-values with 0;s.fillna(0);python
Replace the NaN-values with the meanvalue of the serie;s.fillna(s.mean());python
With forward-fill the NaN-values are replaced with the value before (if the first i gets NaN);"s.fillna(method=""ffill"")";python
With backward-fill the NaN-values are replaced with the value after (if the last i gets NaN);"s.fillna(method=""bfill"")";python
Returns the duplicates (only the first entry for the same is no duplicate - rest gets True);s.duplicated();python
Returns the duplicates (only the last entry for the same value is no duplicate - rest gets True);"s.duplicated(keep=""last"")";python
Returns the duplicates (when there are more than one value - all get flagged as duplicate with True);s.duplicated(keep=False);python
Duplicates get dropped (only the first entry remains);s.drop_duplicates();python
Duplicates get dropped (only the last entry remains);"s.drop_duplicates(keep=""last"")";python
Duplicates get dropped (no entry remains if there are duplicate entries for the value);s.drop_duplicates(keep=False);python
Sorting by value ascending;s.sort_values();python
Sorting by value descending;s.sort_values(ascending=False);python
Iterate through pandas series;for index, value in s.items():;python
"Get element from series - if not found is the result ""N/A""";"erg = s.get(""Entry"",""N/A)";python
Delete timezone from timestamp;.index.tz_localize(None);python
Convert pandas timestamp to datetime;dt = dt.to_pydatetime();python
Convert datetime to pandas timestamp;dt = pd.Timestamp(dt);python
Shows all parameters for the reader;pf.read_csv?;python
Read csv into dataframe - first line will be col-names of the dataframe;"df = pd.read_csv(""fn.csv"")";python
Read csv into dataframe - no headerline (col names will be default numeric);"df = pd.read_csv(""fn.csv"",header=None)";python
""")							=> Read csv with sepeartor ""=>"" instead of the default "";""";"df = pd.read_csv(""fn.csv"",sep=""";python
Many operations can be directly done when reading the csv-file;"df = pd.read_csv(""fn.csv"",";python
=> no header in the csv available;header=None;python
=> name the columns;"names=[""Timestamp"",""Price""],";python
=> define which column will be the index;index_col=0,;python
=> read dates as date - and not as string;parse_dates=True,;python
=> treat this chars as NaN-values;"na_values[""?"",""-"",""""],";python
"=> assign specific datatype to the column ""Price""";"dtype={""Price"":""float""},";python
"=> decimal-point is "","" (and not ""."")";"decimal="","",";python
=> read also blank lines (as default they are ignored);skip_blank_lines=False),;python
=> use only the three columns when reading the csv (by position);usecols=[0,1,2],;python
=> use only the three columns when reading the csv (selected by name);"usecols=[""first"",""last"",""age""])";python
Write dataframe to csv;"df.to_csv(""fn2.csv"")";python
Read xlsx (first worksheet) into dataframe;"df = pd.read_excel(""file.xlsx"")";python
Read xlsx (first worksheet) into dataframe - without headers;"df = pd.read_excel(""file.xlsx"",header=None)";python
Read xlsx and define the first column as index of the dataframe;"df = pd.read_excel(""file.xlsx"",index_col=[0])";python
"Read xlsx (worksheet ""Prod"") into dataframe";"df = pd.read_excel(""file.xlsx"",sheet_name=""Prod"")";python
Read xlsx with the ExcelFile method;"ef = pd.ExcelFile(""file.xlsx"")";python
"Shows alle worksheet-names as a list => eg. [""Prod"",""Desc""]";ef.sheet_names;python
"Read/Parse the worksheet ""Prod"" in a dataframe";"df = ef.parse(""Prod"")";python
Write several dataframes to excel;"# Create a Pandas Excel writer using XlsxWriter as the engine.
writer = pd.ExcelWriter('basisReadData.xlsx', engine='xlsxwriter')

# Write each dataframe to a different worksheet.
quandlMain.to_excel(writer, sheet_name=""quandlMain""),
quandlMain2.to_excel(writer, sheet_name=""quandlMain_From2018_MRT"")

# Write also in this form
with pd.ExcelWriter(""example.xlsx"") as writer:
    df.to_excel(writer, sheet_name=""coinPrices"")

# Close the Pandas Excel writer and output the Excel file.
writer.save()";python
Establish connection to the sql-db;"conn = sqlite3.connect(""data.db"")";python
Read data from sql-db into dataframe;"df = pd.read_sql(""SELECT * FROM empl;"",conn)";python
Many operations can be directly done when reading the sql-db;"df = pd.read_sql(""SELECT * FROM empl;"",conn,
	index_col=""EmplID"",										    # define which column will be the index
	parse_dates[""BirthDate"",""HireDate""])			# read this columns as date";python
It is easier to read a complete table using sqlalechmy;from sqlalchemy import create_engine;python
Create SQL Alchemy engine;"engine = create_engine(""data.db"")";python
Establish connection with SQL Alchemy;connection = engine.connect();python
Read whole table with SQL-Alechmy (many things are auto-done - e.g. Indexing,Parsing);"df = pd.read_sql_table(""empl"",con=connection)";python
Writes dataframe to the sql-db (breaks when table allready exists);"df.to_sql(""data.db"",conn)";python
Writes dataframe to the sql-db (with droping the table before inserting);"df.to_sql(""data.db"",conn,if_exists=""replace"")";python
Writes dataframe to the sql-db (with inserting new values to existing table);"df.to_sql(""data.db"",conn,if_exists=""append"")";python
Read html into dataframe;df = pd.read_html(html_string);python
Assign html-varialbe;"html_url""https://www.xyz.com""";python
Read html-link to dataframe;df = pd.read_html(html_url);python
Creates a dataframe from a list of dicts => [{...},{...},{...}];df = pd.DateFrame(l);python
Create a dataframe for a dict;"df = pd.DataFrame.from_dict(d, orient=""index"")";python
EXAMPLE;"https://www.freecodecamp.org/learn/data-analysis-with-python/data-analysis-with-python-course/pandas-condtitional-selection-and-modifying-dataframes
    Popl	HDI		Continent
CAN	35		0,913	America
FRA	64		0,888	Europe
GER	81		0,916	Europe
ITA 61		0,873	Europe
JPN 127		0,891	Asia
UK  65		0,907	Europe
USA 319		0,915	America";python
Initialize a dataframe with random ints with 5 rows and 2 columns;df = pd.DataFrame(np.random.randint(0,5,size=(5, 2)), columns=list('AB'));python
Create an empty dataframe;df = pd.DataFrame();python
Creates a dataframe from a list of dicts => [{...},{...},{...}];df = pd.DateFrame(l);python
Create a dataframe for a dict;"df = pd.DataFrame.from_dict(d, orient=""index"")";python
Check if datafram is empty;if df.empty:;python
Show the shape of the dataframe (rows, columns) => (7,3);df.shape;python
Info for columns (index,name,dtype) also count of NaN-values per column;df.info();python
Shows datatype of every column;df.dtypes();python
Several statistic for the dataframe (median,max,min,std,...);df.describe();python
Output of the first 5 rows per default;df.head();python
Output of the first 22 rows;df.head(22);python
Output of the last 5 rows per default;df.tail();python
Output of the last 22 rows;df.tail(22);python
Output of all column names;df.columns;python
Outputs the index;df.index;python
"Set index to column ""name""";"df.index = df[""name""]";python
Outputs the size of the dataframe;df.size;python
Resets the index to numeric (previous index exists as column);df.reset_index(drop=False);python
Resets the index to numeric (previous index is deleted);df.reset_index(drop=True);python
"Define ""Popl"" as new index - with inplace it is permanently saved";"df.set_index(""Popl"", inplace=True)";python
"Selecting Rows by index - showing the row with the index = ""CAN""";"df.loc[""CAN""]";python
Selecting Rows by position - showing the last row;df.iloc[-1];python
"Selecting Columns by title - showing the whole column ""Population"" for all rows";"df[""Popl""]";python
Output of alle values with their count;"dfMCI[""ReceivedTime""]= dfMCI[""ReceivedTime""].astype(str)    counts()";python
Output of alle values with their count in percent;"df[""Continent""].value_counts(normalize=True)";python
Showing cols Popl,Continent for all rows;"df[[""Popl"",""Continent""]]";python
Showing cols Popl,Continent for all rows - values divided by 100;"df[[""Popl"",""Continent""]] / 100";python
Show the rows from index CAN to ITA;"df.loc[""CAN"":""ITA""]";python
Show the rows from index CAN to ITA - only with the column1;"df.loc[""CAN"":""ITA"",""Popl""]";python
Show the rows from index CAN to ITA - only with the column1 + column3;"df.loc[""CAN"":""ITA"",[""Popl"",""Continent""]]";python
Show the columns col1 to col4 for all rows;"df.loc[:,""col1"":""col4""]";python
Show the columns col1 to col4 for 3 rows from index 0 to 2 (2 included);"df.loc[0:2,""col1"":""col4""]";python
Show the columns cols 1 and 3 for the rows from index 0 to 2 (2 included);"df.loc[0:2,[""col1"",""col3""]]";python
Show the 1st and last row => CAN,USA;df.iloc[0,-1];python
Show 2nd and 3rd row for all cols => FRA,GER / Popl,HDI,Continent;df.iloc[1:3];python
Show 2nd and 3rd row for 2nd col => FRA,GER / HDI;df.iloc[1:3,1];python
Show 2nd and 3rd row for 1st and 3rd column => FRA,GER / Popl,Continent;df.iloc[1:3,[0,2]};python
Show 2nd and 3rd row for the 2nd and 3rd col => FRA,GER / HDI,Continent;df.iloc[1:3,1:3];python
Returns GER,JPN,USA for all cols;"df.loc[(df[""Popl""] > 70	)]";python
"Returns GER,JPN,USA for col ""Popl""";"df.loc[df[""Popl""] > 70, ""Popl""]";python
"Returns GER,JPN,USA for cols ""Popl"" and ""Continent""";"df.loc[df[""Popl""] > 70, [""Popl"",""Continent""]]";python
Output of 2 columns for the column slice;"df[[""Open"",""Close""]][""2010"":""2020""]";python
Output specific rows and slice of columns;"df[df.index.isin([""2020"",""2019""])][hist.columns[0:4]]";python
Output specific rows and columns;"df[df.index.isin([""2020"",""2019""])][[""Open"",""Close""]]";python
Drops the row CAN;"df.drop(""CAN"")";python
Drops the rows CAN,JPN;"df.drop([""CAN"",""JPN""])";python
Drops the rows CAN,JPN (2nd method);"df.drop([""CAN"",""JPN""],axis=0)";python
Drops the rows CAN,JPN (3rd method);"df.drop([""CAN"",""JPN""],axis=""rows"")";python
Drops the cols Popl,Continent;"df.drop(columns=[""Popl"",""Continent""])";python
Drops the cols;df.drop(df.columns[1,2,5,9],axis=1);python
Drops the cols Popl,Continent (2nd method);"df.drop([""Popl"",""Continent""],axis=1)";python
Drops the cols Popl,Continent (3rd method);"df.drop([""Popl"",""Continent""],axis=""columns"")";python
Drops the whole dataframe;df.drop(df.index, inplace=True);python
Define series with same col-names as in the dataframe - with some correction values;"crisis = pd.Series([-10,-0,3],index=[""Popl"",""HDI""])";python
"Comines crisis-series to the df => all values in ""Popl"" -10 and ""HDI"" -0,3 in the df";"df[[""Popl"",""HDI""]] + crisis";python
Define new series for new column in dataframe;"langs = pd.Series(
	[""FR"",""DE"",""IT""],           # values of new column
	index=[""FRA"",""GER"",""ITA""],  # existing index in dataframe
	name= ""lang"")               # name of the new column";python
"Creates new column in the dataframe according to the series ""langs"" - other rows will get ""NaN""";"df[""lang""] = langs";python
"Values of all rows in the column ""lang"" will be changed to ""GB""";"df[""lang""] = ""GB""";python
Renames column names;"df.rename(columns={""Popl"":""POPL"",""Continent"":""CONT""})";python
Renames index names;"df.rename(index={""UK"":""UnKi"",""USA"":""US""})";python
"Creates new column by dividing col ""Popl"" with col ""HDI""";"df[""Popl_HDI""] = df[""Popl""] / df[""HDI""]";python
Different operations for the column in the dataframe;"df[""Popl""].median().max().min().sum().mean().qunatile()";python
Changes Timestamp-String to Timestamp-Type (eg. read from csv-file before);"df[""Timestamp""]=pd.to_datetime(df[""Timestamp""])";python
Plotting the dataframe using the mathlib-module;df.plot();python
Plot the dataframe;df.plot(figsize=(12,6));python
Plot the dataframe for the specific timeframe;"df.loc[""2017-12-01"":""2019-12-01""].plot(figsize=(12,6)))";python
Check for NaN values in the Dataframe => Matrix with True / False;df.isnull();python
Check for NOT NaN values in the Series => Matrix with True / False;df.notnull();python
Sum of NaN values per column;df.isnull().sum();python
Deleting all rows with at least one NaN value in it;df.dropna();python
Deleting all columns with at least one NaN value in it;df.dropna(axis=1);python
Deleting all rows where all columns are NaN;"df.dropna(how=""all"")";python
Deleting all rows where at least 3 columns are NOT NaN;df.dropna(thresh=3);python
Replace NaN values with text;"df.fillna(""missing"")";python
Replace NaN values with 0;df.fillna(0);python
With forward-fill NaN-values are replaced with the value before (axis=0 means vertical / per column);"df.fillna(method=""ffill"",axis=0)";python
With forward-fill NaN-values are replaced with the value before (axis=0 means horizontal / per row);"df.fillna(method=""ffill"",axis=1)";python
"Shows the existing values for the column => eg: ""M"",""F"",""D"",""?"" (M/F is correct and D/? is wrong)";"df[""Sex""].unique()";python
"Shows the count of each existing value in the column => eg. ""M"" 175, ""F"" 132, ""D"" 5, ""?"", 3 => so 8 wrong entries";"df[""Sex""].value_counts()";python
"Change all ""D"" values in the column to ""F""";"df[""Sex""].replace(""D"",""F"")";python
"Change all ""D"" to ""F"" and ""N"" to ""M"" in the column";"df[""Sex""].replace({""D"":""F"",""N"":""M""})";python
Find all the invalid values in the age-column => eg. greater than 100 is invalid entry;"df[df[""Age""] > 100]";python
Fixing the invalid values for age by dividing it to 100;"df.loc[df[""Age""]>100,""Age""]=df.loc[df[""Age""]>100,""Age""]/100";python
Defines new filter;"filt = (df[""col1""] == ""col1_val1"")";python
Defines new filter with several values;"filt2 = (df[""col1""].isin([""val1"",""val2"",""val3""]))";python
Defines new filter NOT with several values;"filt3 = (~df[""col1""].isin([""val1"",""val2"",""val3""]))";python
Defines new filter with a > operator;"filt4 = (df[""col1""] > 123)";python
Outputs the result for the above filter;df[filt];python
Outputs the result for the above filter with only col2;"df[filt][""col2""]";python
Use 2 filters;df[filt1 & filt2];python
Filter the elements for the top 2.5% of the dataset (quantile);df= df[(df['value'] >= df['value'].quantile (0.025))];python
Filter the elements for the bottom 2.5% of the dataset (quantile);df= df[(df['value'] < df['value'].quantile (0.975))];python
Check duplicates for all rows (only first entry is not flagged as True);df.duplicated();python
Check duplicates for all rows (only last entry is not flagged as True);"df.duplicated(keep=""last"")";python
Check duplicates for all rows (every entry is flagged as True);df.duplicated(keep=False);python
Check duplicates only for subset-col (only first entry is not flagged as True);"df.duplicated(subset=[""Name""])";python
Check duplicates only for subset-col (only last entry is not flagged as True);"df.duplicated(subset=[""Name""],keep=""last"")";python
Check duplicates only for subset-col (every entry is flagged as True);"df.duplicated(subset=[""Name""],keep=False)";python
"Split all the strings in the column at the blank-char ""_"" => eg. results [1987, M, US, 1]";"df[""Data""].str.split(""_"")";python
Split all the strings in the column at the blank-char and build seperate new columsn in the dataframe;"df[""Data""].str.split(""_"",expand=True)";python
"Check column if there exists an ""U"" in the string-values (True / False output as series) - also regex possible";"df[""Data""].str.contains(""U"")";python
Eliminate the whitespaces at the beginning and end for the string-values;"df[""Data""].str.strip()";python
"Replace / Deletes blanks "" "" in the string-values";"de[""Data""].str.replace("" "","""")";python
Function lower is used for the whole dataframe;df.apply(lambda x: x.lower());python
Function lower is used for the first 3 columns;"df.apply(lambda x: x.lower(), axis=""columns"")[0:3]";python
Sorting the new index ascending;df.sort_index(inplace=True);python
Sorting the columns in dataframe;df.reindex(sorted(df.columns), axis=1);python
Sorting by column ascending;"df.sort_values(by=""co1"")";python
Sorting by column descending;"df.sort_values(by=""co2"",ascending=False)";python
Sorting by 2 columns descending - first col1 and then col2;"df.sort_values(by=[""col1"",""col2""],ascending=False)";python
Sorting a series for one specific col descending;"df[""col1""].sort_value(ascending=False)";python
Change the column titles to uppercase;df.columns =) [x.upper() for x in df.columns];python
Function lower is used for the whole column;"df[""c1""] = df[""c1""].apply(lambda x: x.lower())";python
Change the names of the values - all others become NaN;"df[""c1""].map({""val1"":""val1new"",""val2"":""val2new""})";python
Change the names of the values - all others are not touched;"df[""c1""].replace({""val1"":""val1new"",""val2"":""val2new""})";python
New column at the end;"df[""cnew1""] = df[""c1""] + df[""c2""]";python
New column at the end;"df[""cnew1""] = df[""c1""] + df[""c2""]";python
Deleting 2 columns;"df.drop(columns=[""c1"",""c2""], inplace=True)";python
Add new row (all other cols are defined as NaN for the row);"df = df.append({""c1"":""val1""},ignore_index=True)";python
Outputs the 5 highest values in the column - only col1;"df[""col1""].nlargest(5)";python
Outputs the 5 highest values in the column - all columns;"df.nlargest(5,""col1"")";python
Outputs the 5 lowest values in the column - all columns;"df.nsmallest(5,""col1"")";python
Grouping according to col1;"col1_grp = df.groupby(""col1"")";python
Access to one value from the group;"col1_grp.get_group(""col1_value"")";python
Grouping col1 and output median for col2;"col1_grp[""col2""].median()";python
Grouping col1 and output median for col2 only for 3 group-values;"col1_grp[""col2""].median().loc[[""A"",""B"",""C""]]";python
Filtering all Values with 0;"non_zero = df[df[""col1""]!=0]";python
"Add new column with Y/N depending if the value in col ""Sales"" is > 50";"df[""newcol""]=[""Y"" if x > 50 else ""N"" for x in df[""Sales""]]";python
Change existing column with Y/N depending if the value in col is > 50;"df[""col""]=[""Y"" if x > 50 else ""N"" for x in df[""col""]]";python
Add/change column with 0/1 depending of calc of the variables x/y from 2 cols;"df[""c""]=[1 if (x/y>9) else 0 for x,y in zip(df[""c1""],df[""c2])]";python
Delete duplicate index entries in the dataframe;df = df[~df.index.duplicated(keep='first')];python
Convert a dataframe to a dict (https://stackoverflow.com/questions/26716616/convert-a-pandas-dataframe-to-a-dictionary);df.set_index('timestamp').T.to_dict('list');python
Select every 5th row;df.iloc[::5, :];python
Reset index form a dataframe with a new column from 0 to x;df = df.reset_index();python
Get the first row of the dataframe;df = df.iloc[:,0];python
Iterate trough dataframe with index and content / row;for index, row in df.iterrows():;python
Show all rows of the dataframe when printed;pd.set_option('display.max_rows', None);python
Change datetime64 column to datetime;"df[""col1""] = df[""col1""].dt.date";python
Convert pandas timestamp to datetime;dt = dt.to_pydatetime();python
Convert datetime to pandas timestamp;dt = pd.Timestamp(dt);python
"Get the maximum from the 3 different columns and put it in the column ""max""";"df[""max""]=df[[""high-low"",""high-pc"",""low-pc""]].max(axis=1)";python
Changing a column with this lambda function (over 400x faster then using iterrows);temp = df['name'].apply(lambda x: x.strip());python
Add empty line to dataframe;df.append(pd.Series(np.nan), ignore_index=True);python
Delete rows where col1 = nan;"df = df[df[""col1""].notna()]";python
Delete rows where col1 < 10;"df = df[df[""col1""] < 10]";python
Merge 2 dataframes where the column order-id is ident;dfFinal = df1.merge(df2, on='order-id');python
Convert a dataframe to a nested list;l = df.values.tolist();python
"When there is some warning like ""A value is trying to be set on a copy of a slice from a DataFrame""";"change the access from eg.: df[""upperband""][current] = df[""upperband""][previous]
to: df.loc[current, ""upperband""] = df.loc[previous, ""upperband""]
(then there will be no more warning)";python
Import module as plotter plt;import matplotlib.pyplot as plt;python
Plot a line;plt.plot(x, x **2 );python
Plot another line (in the other direction);plt.plot(x, -1 * (x ** 2));python
Define x values;x_values = list(range(1000));python
Define y values / squares;squares = [x**2 for x in x_values];python
Plot diagram with x- and y-axes;plt.plot(x_values, squares);python
Plot 1st row, 2nd col in the 2nd diagram (any line after that will only access the 2nd diagram);plt.subplot(1,2,2);python
Sscatter diagram with x- and y-axes and line strenght = 5;plt.scatter(x_values, squares, s=5);python
Title with fontsize = 24;"plt.title(""Title"", fontsize=24)";python
X-Axe title with fontsize = 18;"plt.xlabel(""X-Axe"", fontsize=18)";python
Y-Axe title with fontsize = 18;"plt.ylabel(""Y-Axe"", fontsize=18)";python
Params describtion with fontsize = 10;"plt.tick_params(axis=""both"", which=""major"", labelsize=10)";python
Define scaling of axes;plt.axis([0,1100,0,1100000]);python
Colors from one shade to another with different params;"plt.scatter(x,y,c=squares,cmap=plt.cm.Blues,edgecolor=""none"", s=10)";python
Expoit the first point larger in green;"plt.scatter(x[0],y[0],c=""green"",edgecolor=""none"", s=100)";python
Expoit the last point larger in red;"plt.scatter(x[-1],y[-1],c=""red"",edgecolor=""none"", s=100)";python
Hide the complete x-axis description;plt.axes().get_xaxis().set_visible(False);python
Hide the complete y-axis description;plt.axes().get_yaxis().set_visible(False);python
Define custom figure size;plt.figure(dpi=128, figsize=(10,6));python
Show diagram;plt.show();python
Save diagram as png-picture-file;"plt.savefig(""example.png"",bbox_inches=""tight"")";python
Python specific documentation for selenium;https://selenium-python.readthedocs.io/locating-elements.html;python
Import WebDriver for url access;from selenium import webdriver;python
Import Options;from selenium.webdriver.chrome.options import Options;python
Import Service;from selenium.webdriver.chrome.service import Service;python
Import WebDriverWait (explizit waiting time);from selenium.webdriver.support.ui import WebDriverWait;python
Import EC (for expected conditions with waiting logic);from selenium.webdriver.support import expected_conditions as EC;python
Import By (for finding elements with By-logic);from selenium.webdriver.common.by import By;python
Import Keys (for keystroke handling);from selenium.webdriver.common.keys import Keys;python
Import Time-Library when there are delays needed;import time;python
Import Keys to send key-strokes;from selenium.webdriver.common.keys import Keys;python
Define chrome driver - with actual folder os.getcwd;driver = webdriver.Chrome(os.getcwd() + '/chromedriver');python
Access to the url;"driver.get(""url"")";python
Somtimes necessary to delay some work in progress;time.sleep(1);python
"Find element (input-element with id = ""passwd-id"")";"driver.find_element(By.XPATH, ""//input[@id='passwd-id']"")";python
Click on element by xpath (investigate - copy xpath);"driver.find_element(By.XPATH,""//*[@id='button']/input"").click()";python
"Fill field ""name"" with content ""x""";"driver.find_element(By.XPATH,""//*[@id='name']"").send_keys(""x"")";python
Other method to find element per xpath ();"driver.find_element(By.XPATH, ""//button[text()='Some text']"")";python
"Find Element according to a specific element eg. ""aria-label"" with text ""Post"" in a ""div""";"driver.find_element(By.XPATH,""//div[@aria-label='Post']"").click()";python
Clear / delete input field;"driver.find_element(""q"").clear()";python
Fill text in field and press enter;"driver.find_element(""q"").send_keys(""txt"" + u'\ue007')";python
Set text of element to xyz;"driver.execute_script('arguments[0].innerHTML = ""xyz"";', elem)";python
"Fill text in field (use css-selector to find element => input element with id ""myID"" in it)";"drv.find_element_by_css_selector(""input#myID"").send_keys(""txt"")";python
Search field for class;"driver.find_elements(By.CLASS_NAME, ""cl"")";python
Search field for tag;"driver.find_elements_by_tag_name(""tag"")";python
Search by (exact) link-text in an anchor-tag;driver.find_element_by_link_text('Continue');python
Search by (partial) link-text in an ancor-tag;driver.find_element_by_partial_link_text('Conti');python
Send single keyboard-elements <> chars (needs import keys);driver.send_keys(Keys.Backspace,Keys.ARROW_LEFT,Keys.ENTER);python
Send a PageDown-keystroke (eg. for scrolling to the very bottom of a page);driver.send_keys (Keys.PAGE_DOWN);python
Send an Return-keystroke (eg. for enter after data entries in fields);driver.send_keys (u'\ue007');python
Press enter and submit site;field.submit();python
Close driver (otherwise the windows will not close);driver.quit();python
Close the actual window;driver.close();python
Title of the html-site;driver.title;python
Back-Function in browser-history;driver.back();python
Forward-Function in browser-history;driver.forward();python
Refresh website;driver.navigate().refresh();python
Define an individual cookie;"cookie = {""name"": ""token"", ""value"": ""23874kljdsjhfaökldjs""}";python
Use Cookie;driver.add_cookie(cookie);python
Outputs a specific cookie;"driver.get_cookie(""token"")";python
Outputs all cookies;driver.get_cookies());python
Read current, actual url;driver.current_url;python
Switch to a frame-id (eg. a PopUp);"driver.switch_to.frame (""frame_id"")";python
Read active window name;act_window = driver.current_window_handle;python
Switch (back) to active window (eg. after working on the popup-frame or popup-window);driver.switch_to.window(act_window);python
Set window size to 600 wide and 1000 height;driver.set_window_size(600,1000);python
Minmize window;driver.minimize_window();python
ScrollDown in the window (maybe to the bottom of the site);"driver.execute_script(""window.scrollTo(0, 10000)"")";python
Switch between iframes;"iframe = driver.find_element_by_xpath(""//iframe[@name='DialWin']"")  => Use XPath to locate iframe
driver.switch_to.frame(iframe)                                      => Switch to iframe
driver.switch_to.default_content()                                  => Switch back to default content";python
Wait till a specific element is loaded / clickable;"=> waiting as long as required - better then time.sleep
=> more possible conditions see https://selenium-python.readthedocs.io/waits.html#explicit-waits
wait = WebDriverWait (driver, 5)                                        # Define maximum wait time till the element is ready
wait.until(EC.presence_of_element_located((By.NAME, ""agree""))).click()  # Wait till element with name = ""agree"" is present and click afterwards
wait.until(EC.presence_of_element_located((By.ID, ""YDC-Col1"")))         # Wait till element with id = ""YDC-Col1"" is present
wait.until(EC.element_to_be_clickable((By.XPATH, ""//div[text()='Total revenues']""))).click()    # Wait till div-element with specific text is pressent and click";python
Use Selenium with chrome windows hidden;"os.environ['WDM_LOG_LEVEL'] = '0'     # with this seeting no output of log / messages using webdriver_manager.chrome
import undetected_chromedriver as uc
from selenium.webdriver.chrome.options import Options
from webdriver_manager.chrome import ChromeDriverManager
from fake_useragent import UserAgent
ua = UserAgent()
userAgent = ua.random
options = Options()
options.add_argument('--headless')
options.add_experimental_option ('excludeSwitches', ['enable-logging'])
options.add_argument(""start-maximized"")
options.add_argument('window-size=1920x1080')
options.add_argument('--no-sandbox')
options.add_argument('--disable-gpu')
options.add_argument(f'user-agent={userAgent}')
srv=Service(ChromeDriverManager().install())
# driver = webdriver.Chrome (service=srv, options=options)
driver = uc.Chrome (service=srv, options=options)
waitWebDriver = WebDriverWait (driver, 5)
link = ""https://www.google.com""
driver.get (link)";python
Define Real User Agent Header;"(avoid being blocked while scraping some data - keep it up to date from time to time)
see: https://www.scraperapi.com/blog/5-tips-for-web-scraping/
common user agent list: https://www.networkinghowtos.com/howto/common-user-agent-list/
latest user agent list: https://www.whatismybrowser.com/guides/the-latest-user-agent/
options.add_argument(""user-agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Safari/537.36"")";python
Use Random User Agent Header;"https://stackoverflow.com/questions/49565042/way-to-change-google-chrome-user-agent-in-selenium

from fake_useragent import UserAgent
options = Options()
ua = UserAgent()
userAgent = ua.random
options.add_argument(f'user-agent={userAgent}')";python
Using XPath with Selenium;"https://www.guru99.com/xpath-selenium.html
Can be used to find the location of any element in a html- or xml document

Example:
wait = WebDriverWait(driver, 10)
tmpElem = wait.until(EC.element_to_be_clickable((By.XPATH, ""//span[text()='Top Grossing']"")))
tmpElem.click()

Xpath=//tagname[@attribute='value']
    // : Select current node
    Tagname: Tagname of the particular node.
    @: Select attribute.
    Attribute: Attribute name of the node.
    Value: Value of the attribute.

//input[@name='uid']                      # input-elem with name = ""uid""
//input[@type='text']                     # input-elem with type = ""text""
//label[@id='message23']                  # label-elem with id = ""message23""
//input[@value='RESET']                   # input-elem with value = ""RESET""
//*[@class='barone']                      # any elem with class = ""barone""
//td[text()='UserID']	                    # td-elem which has the text ""User-ID""
//a[@href='http://demo.guru99.com/']      # anchor with specific link
//img[@src='//xyz.com/img/java.png']      # img-elem with specific pic-link
(//button)[2]                             # select the second button on the page
(//p[@class='product']/span)[2]           # select the second span in the p-element with class =

//*[@type='submit' or @name='btnReset']         # any elem which has 2 OR conditions (for type and name)
//input[@type='submit' and @name='btnLogin'     # any elem which has 2 AND conditions (for type and name)

//*[contains(@name,'btn')]              # any elem which has ""btn"" somewhere in the name
//*[contains(@id,'message')]            # any elem which has ""message"" somewhere in the id
//*[contains(text(),'here')]            # any elem which has ""here"" somewhere in the text
//*[contains(@href,'orf')]              # any elem which has ""orf"" somewhere in the href-link
//label[starts-with(@id,'message')]     # elem where id starts with ""message""

//*[@type='text']//following::input[1]              # select all following-elements which have input as tag and select the first elem
//*[text()='Enterprise Testing']//ancestor::div[2]  # find ancestor-elements with text and take the second one
//*[@id='java_technologies']//child::li[23]         # select all child elements with specific id and select the 23th one
//*[@type='submit']//preceding::input[1]            # select preceding (dt.: vorangegangene) input-elements and take the first one
//*[@type='submit']//following-sibling::input       # select following sibling which is input
//*[@id='rt-feature']//parent::div[5]               # select parent of the elem with id = ""rt-feature"" and take the 5th div
//*[@type='password']//self::input                  # select elem and use itself (only 1 element can be found)
//*[@id='rt-feature']//descendant::a[X]             # find all elements below (dt.: Nachfahren) and take the Xth one";python
